temperature,humidity,solar_intensity,fan_speed,heater_status,batch_weight,initial_moisture,elapsed_time,temperature_change,humidity_change,remaining_time,drying_stage
53.8,27.0,123.0,56,0,2.4,33.73687866496044,200,-0.93,-1.15,12,COMPLETE
51.7,26.7,60.0,56,0,2.4,33.73687866496044,205,-1.57,-0.35,7,COMPLETE
50.3,24.9,8.0,56,0,2.4,33.73687866496044,210,-0.95,-1.1,2,COMPLETE
36.3,72.5,12.0,38,1,1.7,36.269605507025744,0,-0.09,-0.35,354,INITIAL
40.6,71.1,71.0,52,1,1.7,36.269605507025744,5,4.52,-1.5,349,INITIAL
44.5,71.4,26.0,60,1,1.7,36.269605507025744,10,3.97,-0.76,344,ACTIVE_DRYING
48.4,67.7,108.0,86,1,1.7,36.269605507025744,15,3.12,-3.64,339,ACTIVE_DRYING
47.2,67.4,140.0,83,0,1.7,36.269605507025744,20,-1.4,-0.32,334,ACTIVE_DRYING
50.1,66.1,182.0,85,1,1.7,36.269605507025744,25,3.27,-1.91,329,ACTIVE_DRYING
48.7,65.0,187.0,83,0,1.7,36.269605507025744,30,-0.77,-0.82,324,ACTIVE_DRYING
47.3,64.0,224.0,87,0,1.7,36.269605507025744,35,-0.52,-1.25,319,ACTIVE_DRYING
46.9,61.5,257.0,68,0,1.7,36.269605507025744,40,-0.17,-1.35,314,ACTIVE_DRYING
51.7,61.0,298.0,70,1,1.7,36.269605507025744,45,4.99,0.05,309,ACTIVE_DRYING
51.4,58.9,324.0,71,0,1.7,36.269605507025744,50,-0.22,-1.41,304,ACTIVE_DRYING
50.8,59.9,302.0,72,0,1.7,36.269605507025744,55,-0.5,0.24,299,ACTIVE_DRYING
50.2,56.8,377.0,69,0,1.7,36.269605507025744,60,0.04,-2.55,294,ACTIVE_DRYING
50.0,56.0,358.0,71,0,1.7,36.269605507025744,65,0.05,-0.85,289,ACTIVE_DRYING
50.6,54.3,486.0,70,0,1.7,36.269605507025744,70,0.86,-1.61,284,ACTIVE_DRYING
50.8,53.5,422.0,71,0,1.7,36.269605507025744,75,0.11,-1.08,279,ACTIVE_DRYING
51.5,52.4,522.0,72,0,1.7,36.269605507025744,80,0.68,-0.96,274,ACTIVE_DRYING
52.0,50.4,513.0,70,0,1.7,36.269605507025744,85,0.2,-2.14,269,ACTIVE_DRYING
53.1,48.5,523.0,71,0,1.7,36.269605507025744,90,0.6,-0.73,264,ACTIVE_DRYING
53.6,48.2,549.0,71,0,1.7,36.269605507025744,95,0.23,0.1,259,ACTIVE_DRYING
53.9,47.8,550.0,72,0,1.7,36.269605507025744,100,-0.18,-1.71,254,ACTIVE_DRYING
53.8,47.4,673.0,72,0,1.7,36.269605507025744,105,0.5,-1.01,249,ACTIVE_DRYING
54.9,45.6,588.0,71,0,1.7,36.269605507025744,110,1.07,-1.46,244,ACTIVE_DRYING
55.0,44.4,631.0,72,0,1.7,36.269605507025744,115,0.19,-1.81,239,ACTIVE_DRYING
55.6,43.6,678.0,53,0,1.7,36.269605507025744,120,1.19,-0.23,234,ACTIVE_DRYING
57.5,42.9,708.0,54,0,1.7,36.269605507025744,125,1.74,-0.84,229,ACTIVE_DRYING
58.1,42.0,684.0,55,0,1.7,36.269605507025744,130,0.32,-0.68,224,ACTIVE_DRYING
57.5,42.1,710.0,57,0,1.7,36.269605507025744,135,-0.13,0.01,219,ACTIVE_DRYING
58.1,40.2,692.0,53,0,1.7,36.269605507025744,140,0.67,-1.33,214,ACTIVE_DRYING
58.1,39.5,668.0,56,0,1.7,36.269605507025744,145,-0.13,-0.15,209,ACTIVE_DRYING
58.1,38.6,707.0,57,0,1.7,36.269605507025744,150,0.15,-0.6,204,ACTIVE_DRYING
58.5,37.0,808.0,55,0,1.7,36.269605507025744,155,-0.17,-2.05,199,ACTIVE_DRYING
58.1,34.7,714.0,57,0,1.7,36.269605507025744,160,-0.47,-1.57,194,ACTIVE_DRYING
57.9,34.7,786.0,57,0,1.7,36.269605507025744,165,-0.21,-0.1,189,NEAR_COMPLETE
58.2,33.7,788.0,56,0,1.7,36.269605507025744,170,-0.17,-0.49,184,NEAR_COMPLETE
58.0,32.8,770.0,56,0,1.7,36.269605507025744,175,-0.15,-0.29,179,NEAR_COMPLETE
57.9,32.2,762.0,57,0,1.7,36.269605507025744,180,0.13,-0.39,174,NEAR_COMPLETE
58.0,31.1,706.0,54,0,1.7,36.269605507025744,185,0.16,-0.98,169,NEAR_COMPLETE
57.5,30.6,741.0,54,0,1.7,36.269605507025744,190,-0.13,-1.42,164,NEAR_COMPLETE
58.3,28.4,724.0,56,0,1.7,36.269605507025744,195,0.31,-2.68,159,NEAR_COMPLETE
57.9,28.2,704.0,57,0,1.7,36.269605507025744,200,-0.21,0.04,154,COMPLETE
57.9,27.1,721.0,56,0,1.7,36.269605507025744,205,-0.11,-0.91,149,COMPLETE
58.2,26.6,719.0,57,0,1.7,36.269605507025744,210,0.07,-0.84,144,COMPLETE
58.4,26.0,728.0,54,0,1.7,36.269605507025744,215,-0.25,-0.94,139,COMPLETE
58.0,24.6,668.0,53,0,1.7,36.269605507025744,220,-0.52,-0.97,134,COMPLETE
57.5,23.1,698.0,53,0,1.7,36.269605507025744,225,0.49,-0.64,129,COMPLETE
58.0,22.2,722.0,53,0,1.7,36.269605507025744,230,0.56,-0.23,124,COMPLETE
57.7,23.3,722.0,53,0,1.7,36.269605507025744,235,0.31,0.92,119,COMPLETE
58.0,21.9,645.0,57,0,1.7,36.269605507025744,240,0.48,-1.16,114,COMPLETE
57.5,19.9,627.0,56,0,1.7,36.269605507025744,245,-0.16,-1.53,109,COMPLETE
58.0,20.5,630.0,56,0,1.7,36.269605507025744,250,0.33,0.33,104,COMPLETE
57.7,19.5,549.0,57,0,1.7,36.269605507025744,255,0.04,-1.47,99,COMPLETE
57.9,18.7,557.0,54,0,1.7,36.269605507025744,260,0.16,-1.05,94,COMPLETE
58.0,17.7,536.0,54,0,1.7,36.269605507025744,265,0.24,-0.18,89,COMPLETE
57.8,17.5,449.0,54,0,1.7,36.269605507025744,270,-0.15,0.48,84,COMPLETE
57.9,18.3,450.0,54,0,1.7,36.269605507025744,275,0.17,0.64,79,COMPLETE
58.0,17.7,434.0,57,0,1.7,36.269605507025744,280,-0.02,-0.44,74,COMPLETE
57.6,17.9,429.0,57,0,1.7,36.269605507025744,285,-0.05,0.23,69,COMPLETE
58.2,17.6,409.0,53,0,1.7,36.269605507025744,290,-0.17,0.1,64,COMPLETE
57.0,18.3,385.0,55,0,1.7,36.269605507025744,295,-1.14,0.4,59,COMPLETE
55.8,17.6,354.0,56,0,1.7,36.269605507025744,300,-0.12,-0.08,54,COMPLETE
56.6,18.5,288.0,53,0,1.7,36.269605507025744,305,0.67,0.37,49,COMPLETE
56.2,18.7,245.0,56,0,1.7,36.269605507025744,310,-1.15,-0.23,44,COMPLETE
55.5,17.4,349.0,53,0,1.7,36.269605507025744,315,-0.94,-0.67,39,COMPLETE
54.3,17.7,171.0,57,0,1.7,36.269605507025744,320,-0.81,0.57,34,COMPLETE
53.9,18.9,175.0,57,0,1.7,36.269605507025744,325,-0.57,0.25,29,COMPLETE
52.9,17.7,181.0,55,0,1.7,36.269605507025744,330,-0.95,-0.69,24,COMPLETE
52.3,17.1,120.0,53,0,1.7,36.269605507025744,335,-0.77,-0.24,19,COMPLETE
51.0,17.8,132.0,55,0,1.7,36.269605507025744,340,-1.21,1.22,14,COMPLETE
49.8,17.5,55.0,54,0,1.7,36.269605507025744,345,-1.08,0.26,9,COMPLETE
48.1,17.9,0.0,55,0,1.7,36.269605507025744,350,-1.97,0.59,4,COMPLETE
36.2,72.7,51.0,42,1,1.8,36.783144613314064,0,-0.04,-0.16,319,INITIAL
40.9,69.9,20.0,52,1,1.8,36.783144613314064,5,4.82,-2.63,314,INITIAL
44.7,69.0,104.0,62,1,1.8,36.783144613314064,10,3.99,-0.14,309,ACTIVE_DRYING
48.6,67.4,147.0,84,1,1.8,36.783144613314064,15,3.54,-0.96,304,ACTIVE_DRYING
46.9,67.5,102.0,86,0,1.8,36.783144613314064,20,-1.26,-0.79,299,ACTIVE_DRYING
51.5,65.1,183.0,84,1,1.8,36.783144613314064,25,4.18,-1.53,294,ACTIVE_DRYING
49.6,65.1,225.0,83,0,1.8,36.783144613314064,30,-1.06,-0.87,289,ACTIVE_DRYING
48.7,63.1,268.0,68,0,1.8,36.783144613314064,35,-0.59,-1.79,284,ACTIVE_DRYING
49.4,61.3,309.0,70,0,1.8,36.783144613314064,40,-0.12,-0.9,279,ACTIVE_DRYING
48.2,60.5,330.0,69,0,1.8,36.783144613314064,45,-1.08,-0.51,274,ACTIVE_DRYING
48.1,58.9,278.0,71,0,1.8,36.783144613314064,50,-0.58,-0.79,269,ACTIVE_DRYING
48.1,57.8,367.0,70,0,1.8,36.783144613314064,55,-0.45,-1.05,264,ACTIVE_DRYING
48.3,58.1,417.0,68,0,1.8,36.783144613314064,60,0.45,-0.74,259,ACTIVE_DRYING
48.6,56.7,477.0,71,0,1.8,36.783144613314064,65,0.53,-1.56,254,ACTIVE_DRYING
48.8,56.0,513.0,68,0,1.8,36.783144613314064,70,0.18,-0.72,249,ACTIVE_DRYING
49.1,53.6,514.0,71,0,1.8,36.783144613314064,75,0.57,-1.81,244,ACTIVE_DRYING
49.2,53.9,511.0,68,0,1.8,36.783144613314064,80,0.35,-0.52,239,ACTIVE_DRYING
49.9,51.5,569.0,68,0,1.8,36.783144613314064,85,0.97,-1.57,234,ACTIVE_DRYING
51.0,51.3,608.0,68,0,1.8,36.783144613314064,90,0.78,-0.62,229,ACTIVE_DRYING
51.3,51.4,646.0,69,0,1.8,36.783144613314064,95,0.47,-0.25,224,ACTIVE_DRYING
52.2,49.2,644.0,72,0,1.8,36.783144613314064,100,0.52,-2.39,219,ACTIVE_DRYING
52.7,48.2,606.0,71,0,1.8,36.783144613314064,105,0.17,-0.23,214,ACTIVE_DRYING
53.3,49.0,665.0,70,0,1.8,36.783144613314064,110,0.49,0.36,209,ACTIVE_DRYING
54.4,47.3,682.0,72,0,1.8,36.783144613314064,115,0.93,-1.72,204,ACTIVE_DRYING
55.5,46.6,692.0,72,0,1.8,36.783144613314064,120,0.91,-0.86,199,ACTIVE_DRYING
55.9,44.8,761.0,70,0,1.8,36.783144613314064,125,0.48,-1.29,194,ACTIVE_DRYING
57.4,43.5,737.0,69,0,1.8,36.783144613314064,130,1.25,-1.17,189,ACTIVE_DRYING
57.9,43.2,760.0,54,0,1.8,36.783144613314064,135,0.52,-0.37,184,ACTIVE_DRYING
57.6,42.4,705.0,55,0,1.8,36.783144613314064,140,0.32,-1.57,179,ACTIVE_DRYING
58.1,41.3,719.0,57,0,1.8,36.783144613314064,145,0.38,-0.55,174,ACTIVE_DRYING
58.2,41.0,732.0,57,0,1.8,36.783144613314064,150,-0.19,0.55,169,ACTIVE_DRYING
58.5,40.1,721.0,56,0,1.8,36.783144613314064,155,-0.06,-1.39,164,ACTIVE_DRYING
57.6,38.4,758.0,56,0,1.8,36.783144613314064,160,-0.71,-1.2,159,ACTIVE_DRYING
58.1,39.0,759.0,56,0,1.8,36.783144613314064,165,0.48,-0.32,154,ACTIVE_DRYING
57.9,37.7,706.0,57,0,1.8,36.783144613314064,170,-0.17,-0.88,149,ACTIVE_DRYING
57.6,37.4,726.0,54,0,1.8,36.783144613314064,175,0.03,-1.09,144,ACTIVE_DRYING
58.3,37.4,765.0,57,0,1.8,36.783144613314064,180,0.08,-0.58,139,STABILIZING
57.5,36.2,726.0,55,0,1.8,36.783144613314064,185,-0.36,-1.58,134,STABILIZING
58.7,35.7,676.0,57,0,1.8,36.783144613314064,190,0.25,-1.59,129,NEAR_COMPLETE
58.5,34.3,686.0,54,0,1.8,36.783144613314064,195,-0.43,-1.1,124,NEAR_COMPLETE
58.2,34.7,694.0,54,0,1.8,36.783144613314064,200,-0.7,-0.93,119,NEAR_COMPLETE
57.7,31.2,665.0,56,0,1.8,36.783144613314064,205,-0.68,-2.3,114,NEAR_COMPLETE
58.3,31.2,630.0,55,0,1.8,36.783144613314064,210,0.43,-0.16,109,NEAR_COMPLETE
58.1,30.9,631.0,53,0,1.8,36.783144613314064,215,-0.38,-1.38,104,NEAR_COMPLETE
57.8,28.9,655.0,55,0,1.8,36.783144613314064,220,-0.1,-0.84,99,NEAR_COMPLETE
57.8,28.6,589.0,56,0,1.8,36.783144613314064,225,0.38,-0.54,94,NEAR_COMPLETE
57.8,27.1,600.0,57,0,1.8,36.783144613314064,230,0.21,-2.33,89,COMPLETE
58.3,24.5,532.0,55,0,1.8,36.783144613314064,235,0.36,-1.22,84,COMPLETE
57.4,24.9,495.0,56,0,1.8,36.783144613314064,240,-0.23,0.96,79,COMPLETE
57.9,25.3,477.0,57,0,1.8,36.783144613314064,245,0.82,0.19,74,COMPLETE
57.9,24.1,483.0,57,0,1.8,36.783144613314064,250,0.25,-1.28,69,COMPLETE
57.5,22.8,419.0,56,0,1.8,36.783144613314064,255,-0.25,-0.64,64,COMPLETE
57.2,21.9,426.0,57,0,1.8,36.783144613314064,260,0.31,-0.53,59,COMPLETE
57.7,22.6,344.0,56,0,1.8,36.783144613314064,265,0.22,0.43,54,COMPLETE
57.4,21.0,399.0,53,0,1.8,36.783144613314064,270,-0.71,-0.86,49,COMPLETE
57.1,20.5,349.0,53,0,1.8,36.783144613314064,275,-0.57,-0.05,44,COMPLETE
57.2,20.5,278.0,53,0,1.8,36.783144613314064,280,-0.38,0.02,39,COMPLETE
56.6,19.6,241.0,54,0,1.8,36.783144613314064,285,-0.49,-0.43,34,COMPLETE
55.9,19.6,200.0,55,0,1.8,36.783144613314064,290,-0.76,-1.64,29,COMPLETE
55.2,17.3,202.0,56,0,1.8,36.783144613314064,295,-1.0,-1.82,24,COMPLETE
54.0,18.8,73.0,57,0,1.8,36.783144613314064,300,-1.13,0.82,19,COMPLETE
52.5,18.1,81.0,54,0,1.8,36.783144613314064,305,-1.27,-0.43,14,COMPLETE
51.6,17.9,87.0,53,0,1.8,36.783144613314064,310,-0.82,0.29,9,COMPLETE
50.7,17.5,9.0,53,0,1.8,36.783144613314064,315,-1.42,0.25,4,COMPLETE
33.2,73.8,5.0,38,1,2.6,39.22530632940139,0,-0.34,-0.9,198,INITIAL
38.6,73.4,10.0,50,1,2.6,39.22530632940139,5,5.29,-0.39,193,INITIAL
43.3,71.7,136.0,60,1,2.6,39.22530632940139,10,4.4,-1.74,188,ACTIVE_DRYING
46.8,69.8,153.0,85,1,2.6,39.22530632940139,15,3.33,-1.21,183,ACTIVE_DRYING
50.6,68.2,200.0,85,1,2.6,39.22530632940139,20,4.1,-1.07,178,ACTIVE_DRYING
50.2,67.8,237.0,83,0,2.6,39.22530632940139,25,-0.88,-0.85,173,ACTIVE_DRYING
49.5,67.4,351.0,85,0,2.6,39.22530632940139,30,-0.94,-1.04,168,ACTIVE_DRYING
49.3,64.9,363.0,85,0,2.6,39.22530632940139,35,-0.7,-2.07,163,ACTIVE_DRYING
48.5,63.3,457.0,83,0,2.6,39.22530632940139,40,-0.75,-1.19,158,ACTIVE_DRYING
48.8,62.4,505.0,69,0,2.6,39.22530632940139,45,0.51,-1.06,153,ACTIVE_DRYING
49.2,60.3,512.0,69,0,2.6,39.22530632940139,50,0.76,-2.0,148,ACTIVE_DRYING
50.0,59.2,589.0,72,0,2.6,39.22530632940139,55,0.93,-1.93,143,ACTIVE_DRYING
50.7,57.4,647.0,72,0,2.6,39.22530632940139,60,0.83,-1.69,138,ACTIVE_DRYING
52.4,57.0,640.0,71,0,2.6,39.22530632940139,65,0.88,0.1,133,ACTIVE_DRYING
53.3,55.3,710.0,71,0,2.6,39.22530632940139,70,0.62,-0.88,128,ACTIVE_DRYING
53.8,55.1,672.0,69,0,2.6,39.22530632940139,75,0.32,0.02,123,ACTIVE_DRYING
54.9,54.0,747.0,68,0,2.6,39.22530632940139,80,0.79,-0.99,118,ACTIVE_DRYING
56.2,52.8,724.0,71,0,2.6,39.22530632940139,85,0.7,-0.95,113,ACTIVE_DRYING
56.9,50.3,759.0,70,0,2.6,39.22530632940139,90,0.79,-2.02,108,ACTIVE_DRYING
57.7,48.9,736.0,70,0,2.6,39.22530632940139,95,1.09,-1.52,103,ACTIVE_DRYING
57.9,49.5,751.0,68,0,2.6,39.22530632940139,100,0.22,-0.82,98,ACTIVE_DRYING
58.4,47.0,681.0,70,0,2.6,39.22530632940139,105,0.31,-2.23,93,ACTIVE_DRYING
58.0,46.7,729.0,68,0,2.6,39.22530632940139,110,-0.47,0.13,88,STABILIZING
58.4,45.5,735.0,70,0,2.6,39.22530632940139,115,0.2,-1.3,83,STABILIZING
58.1,43.7,694.0,69,0,2.6,39.22530632940139,120,-0.6,-1.55,78,STABILIZING
57.7,43.3,720.0,56,0,2.6,39.22530632940139,125,-0.28,-1.12,73,STABILIZING
58.5,41.5,636.0,54,0,2.6,39.22530632940139,130,0.14,-1.69,68,STABILIZING
58.0,40.1,634.0,57,0,2.6,39.22530632940139,135,-0.76,-1.06,63,STABILIZING
57.7,39.6,597.0,57,0,2.6,39.22530632940139,140,-0.08,-0.75,58,STABILIZING
58.3,38.2,575.0,54,0,2.6,39.22530632940139,145,0.13,-1.19,53,STABILIZING
58.2,37.4,484.0,56,0,2.6,39.22530632940139,150,-0.76,-1.65,48,STABILIZING
57.9,36.6,501.0,55,0,2.6,39.22530632940139,155,-0.3,-1.72,43,NEAR_COMPLETE
58.0,34.6,442.0,53,0,2.6,39.22530632940139,160,-0.22,-1.64,38,NEAR_COMPLETE
58.0,33.6,287.0,56,0,2.6,39.22530632940139,165,-0.13,-1.89,33,NEAR_COMPLETE
57.6,33.2,344.0,56,0,2.6,39.22530632940139,170,-0.29,-0.25,28,NEAR_COMPLETE
56.5,31.6,239.0,53,0,2.6,39.22530632940139,175,-0.75,-1.33,23,NEAR_COMPLETE
56.1,30.0,274.0,53,0,2.6,39.22530632940139,180,-0.18,-0.83,18,NEAR_COMPLETE
54.8,29.5,180.0,53,0,2.6,39.22530632940139,185,-1.69,-0.42,13,COMPLETE
53.2,29.2,16.0,57,0,2.6,39.22530632940139,190,-1.85,-0.77,8,COMPLETE
51.8,27.5,51.0,57,0,2.6,39.22530632940139,195,-1.6,-2.06,3,COMPLETE
34.8,74.0,0.0,39,1,2.8,25.403200979883255,0,-0.02,0.43,300,INITIAL
39.3,73.1,84.0,52,1,2.8,25.403200979883255,5,4.87,-1.77,295,INITIAL
43.9,71.2,86.0,61,1,2.8,25.403200979883255,10,4.5,-2.69,290,ACTIVE_DRYING
47.3,68.3,121.0,87,1,2.8,25.403200979883255,15,3.8,-2.43,285,ACTIVE_DRYING
51.2,66.8,87.0,86,1,2.8,25.403200979883255,20,3.69,-1.03,280,ACTIVE_DRYING
49.2,65.2,191.0,87,0,2.8,25.403200979883255,25,-1.19,-1.8,275,ACTIVE_DRYING
48.9,63.0,189.0,87,0,2.8,25.403200979883255,30,-0.72,-2.78,270,ACTIVE_DRYING
48.7,62.0,312.0,70,0,2.8,25.403200979883255,35,0.27,-1.06,265,ACTIVE_DRYING
48.0,60.0,285.0,68,0,2.8,25.403200979883255,40,0.0,-1.79,260,ACTIVE_DRYING
48.5,58.9,351.0,71,0,2.8,25.403200979883255,45,0.2,-0.91,255,ACTIVE_DRYING
47.9,57.5,331.0,69,0,2.8,25.403200979883255,50,-0.38,-0.94,250,ACTIVE_DRYING
47.7,56.6,398.0,70,0,2.8,25.403200979883255,55,0.04,-0.16,245,ACTIVE_DRYING
48.3,55.6,451.0,69,0,2.8,25.403200979883255,60,0.49,-1.85,240,ACTIVE_DRYING
47.7,53.5,476.0,69,0,2.8,25.403200979883255,65,-1.04,-2.0,235,ACTIVE_DRYING
48.6,51.8,470.0,70,0,2.8,25.403200979883255,70,0.89,-1.46,230,ACTIVE_DRYING
49.2,50.6,540.0,70,0,2.8,25.403200979883255,75,0.4,-0.54,225,ACTIVE_DRYING
50.0,49.8,598.0,72,0,2.8,25.403200979883255,80,0.44,-0.77,220,ACTIVE_DRYING
50.1,48.2,567.0,71,0,2.8,25.403200979883255,85,0.26,-1.62,215,ACTIVE_DRYING
51.1,47.1,592.0,72,0,2.8,25.403200979883255,90,1.04,-0.38,210,ACTIVE_DRYING
52.1,45.8,603.0,68,0,2.8,25.403200979883255,95,1.33,-1.65,205,ACTIVE_DRYING
53.9,44.4,700.0,71,0,2.8,25.403200979883255,100,0.82,-1.78,200,ACTIVE_DRYING
54.6,42.8,659.0,53,0,2.8,25.403200979883255,105,0.51,-0.45,195,ACTIVE_DRYING
55.2,42.0,650.0,56,0,2.8,25.403200979883255,110,0.67,-0.56,190,NEAR_COMPLETE
56.4,41.7,716.0,53,0,2.8,25.403200979883255,115,1.38,-0.51,185,NEAR_COMPLETE
58.3,40.7,713.0,53,0,2.8,25.403200979883255,120,1.33,-1.37,180,NEAR_COMPLETE
58.4,39.6,708.0,57,0,2.8,25.403200979883255,125,-0.33,-1.27,175,NEAR_COMPLETE
58.2,38.6,749.0,57,0,2.8,25.403200979883255,130,-0.24,-0.9,170,NEAR_COMPLETE
57.9,36.5,722.0,55,0,2.8,25.403200979883255,135,-0.19,-1.67,165,NEAR_COMPLETE
58.4,37.0,709.0,57,0,2.8,25.403200979883255,140,-0.04,-0.35,160,NEAR_COMPLETE
57.6,34.2,752.0,53,0,2.8,25.403200979883255,145,-0.6,-2.8,155,COMPLETE
57.9,34.3,704.0,53,0,2.8,25.403200979883255,150,0.43,-1.4,150,COMPLETE
57.5,31.5,750.0,54,0,2.8,25.403200979883255,155,-0.03,-2.18,145,COMPLETE
58.2,30.2,758.0,55,0,2.8,25.403200979883255,160,0.52,-1.08,140,COMPLETE
58.0,30.5,696.0,53,0,2.8,25.403200979883255,165,-0.32,-0.28,135,COMPLETE
58.2,29.3,762.0,54,0,2.8,25.403200979883255,170,0.08,-1.62,130,COMPLETE
57.8,28.1,686.0,54,0,2.8,25.403200979883255,175,-0.06,-0.69,125,COMPLETE
58.0,26.6,699.0,57,0,2.8,25.403200979883255,180,0.26,-0.92,120,COMPLETE
57.6,25.6,717.0,54,0,2.8,25.403200979883255,185,0.02,-0.86,115,COMPLETE
57.7,25.2,711.0,53,0,2.8,25.403200979883255,190,0.37,-0.29,110,COMPLETE
58.0,23.8,635.0,53,0,2.8,25.403200979883255,195,0.14,-1.26,105,COMPLETE
58.2,23.7,633.0,57,0,2.8,25.403200979883255,200,0.06,-0.81,100,COMPLETE
58.3,21.8,577.0,54,0,2.8,25.403200979883255,205,0.06,-2.06,95,COMPLETE
57.7,22.2,566.0,54,0,2.8,25.403200979883255,210,-0.48,0.02,90,COMPLETE
57.7,20.7,524.0,54,0,2.8,25.403200979883255,215,0.15,-1.41,85,COMPLETE
58.2,20.2,556.0,54,0,2.8,25.403200979883255,220,-0.06,-0.79,80,COMPLETE
57.6,19.4,557.0,57,0,2.8,25.403200979883255,225,-0.11,-1.45,75,COMPLETE
57.9,18.0,446.0,56,0,2.8,25.403200979883255,230,0.01,-1.08,70,COMPLETE
58.3,17.6,444.0,53,0,2.8,25.403200979883255,235,0.03,0.35,65,COMPLETE
57.8,19.0,415.0,57,0,2.8,25.403200979883255,240,-0.23,0.12,60,COMPLETE
57.7,18.1,461.0,54,0,2.8,25.403200979883255,245,0.07,-1.14,55,COMPLETE
57.7,18.4,391.0,53,0,2.8,25.403200979883255,250,0.07,-0.22,50,COMPLETE
57.4,18.4,400.0,55,0,2.8,25.403200979883255,255,0.05,-0.1,45,COMPLETE
57.6,18.7,329.0,56,0,2.8,25.403200979883255,260,-0.11,-0.69,40,COMPLETE
56.2,18.0,285.0,55,0,2.8,25.403200979883255,265,-1.18,-0.47,35,COMPLETE
55.5,17.8,215.0,57,0,2.8,25.403200979883255,270,-0.75,-0.01,30,COMPLETE
54.3,18.3,178.0,55,0,2.8,25.403200979883255,275,-0.73,-0.09,25,COMPLETE
54.0,18.0,154.0,55,0,2.8,25.403200979883255,280,-0.19,-0.64,20,COMPLETE
52.2,18.0,83.0,54,0,2.8,25.403200979883255,285,-1.75,0.51,15,COMPLETE
51.5,17.8,100.0,56,0,2.8,25.403200979883255,290,-0.7,-0.49,10,COMPLETE
50.6,17.9,1.0,55,0,2.8,25.403200979883255,295,-1.66,0.23,5,COMPLETE
49.0,17.7,11.0,57,0,2.8,25.403200979883255,300,-2.12,0.27,0,COMPLETE
36.2,76.5,69.0,40,1,1.5,28.731280587676196,0,-0.3,-0.27,185,INITIAL
40.0,74.0,32.0,51,1,1.5,28.731280587676196,5,3.42,-2.81,180,INITIAL
44.5,72.4,108.0,58,1,1.5,28.731280587676196,10,4.15,-2.33,175,ACTIVE_DRYING
47.8,69.5,188.0,84,1,1.5,28.731280587676196,15,3.45,-3.36,170,ACTIVE_DRYING
47.8,67.0,272.0,87,0,1.5,28.731280587676196,20,0.17,-2.56,165,ACTIVE_DRYING
52.0,65.3,363.0,86,1,1.5,28.731280587676196,25,4.12,-1.74,160,ACTIVE_DRYING
51.7,63.2,377.0,84,0,1.5,28.731280587676196,30,-0.84,-1.44,155,ACTIVE_DRYING
51.5,62.7,444.0,72,0,1.5,28.731280587676196,35,-0.9,-1.12,150,ACTIVE_DRYING
51.4,61.6,471.0,71,0,1.5,28.731280587676196,40,0.1,-2.04,145,ACTIVE_DRYING
51.5,58.4,541.0,68,0,1.5,28.731280587676196,45,0.29,-2.36,140,ACTIVE_DRYING
51.3,56.4,572.0,69,0,1.5,28.731280587676196,50,0.61,-1.74,135,ACTIVE_DRYING
52.2,55.7,606.0,71,0,1.5,28.731280587676196,55,1.16,-0.17,130,ACTIVE_DRYING
53.0,53.4,622.0,72,0,1.5,28.731280587676196,60,0.63,-0.93,125,ACTIVE_DRYING
53.7,52.7,673.0,72,0,1.5,28.731280587676196,65,0.46,-1.04,120,ACTIVE_DRYING
54.5,50.4,715.0,68,0,1.5,28.731280587676196,70,0.95,-1.64,115,ACTIVE_DRYING
55.1,50.5,750.0,71,0,1.5,28.731280587676196,75,0.72,-1.48,110,ACTIVE_DRYING
55.6,49.0,720.0,71,0,1.5,28.731280587676196,80,1.17,-1.78,105,ACTIVE_DRYING
57.8,47.5,797.0,68,0,1.5,28.731280587676196,85,2.3,-1.58,100,ACTIVE_DRYING
57.9,46.6,737.0,70,0,1.5,28.731280587676196,90,0.44,-0.92,95,ACTIVE_DRYING
57.8,44.8,737.0,68,0,1.5,28.731280587676196,95,-0.01,-2.22,90,ACTIVE_DRYING
58.1,43.2,768.0,57,0,1.5,28.731280587676196,100,0.32,-1.12,85,ACTIVE_DRYING
58.2,43.0,763.0,56,0,1.5,28.731280587676196,105,0.14,-0.94,80,STABILIZING
58.3,41.7,710.0,53,0,1.5,28.731280587676196,110,0.01,-1.1,75,STABILIZING
57.9,41.0,640.0,53,0,1.5,28.731280587676196,115,-0.49,-0.84,70,STABILIZING
58.0,40.0,669.0,54,0,1.5,28.731280587676196,120,0.11,-1.92,65,STABILIZING
58.1,37.7,654.0,55,0,1.5,28.731280587676196,125,0.28,-1.52,60,NEAR_COMPLETE
57.8,37.5,628.0,54,0,1.5,28.731280587676196,130,-0.02,-0.1,55,NEAR_COMPLETE
58.2,36.9,515.0,54,0,1.5,28.731280587676196,135,-0.25,-0.36,50,NEAR_COMPLETE
57.6,35.6,496.0,54,0,1.5,28.731280587676196,140,-0.08,-0.79,45,NEAR_COMPLETE
57.8,36.0,527.0,54,0,1.5,28.731280587676196,145,0.66,-0.29,40,NEAR_COMPLETE
58.0,35.0,462.0,54,0,1.5,28.731280587676196,150,0.5,-0.97,35,NEAR_COMPLETE
57.9,33.4,409.0,54,0,1.5,28.731280587676196,155,0.15,-1.93,30,NEAR_COMPLETE
57.3,34.1,237.0,53,0,1.5,28.731280587676196,160,-0.43,-0.3,25,COMPLETE
